Cod_Transacao;Produto;Quantidade;Preço Unitário;Valor Total;Forma de Pagamento;Tipo de Consumo;Data da Transação;valor_imputado;is_valid;quality_issues
TXN_4775791;VITAMINA;4;4,00;16,00;CARTÃO DE CRÉDITO;N/A;13/04/2023;False;True;[]
TXN_6724554;CHÁ;3;1,50;4,50;N/A;N/A;22/03/2023;False;True;[]
TXN_6897608;CAFÉ;2;2,00;4,00;CARTÃO DE CRÉDITO;PARA VIAGEM;28/06/2023;False;True;[]
TXN_4226572;BISCOITO;3;1,00;3,00;N/A;PARA VIAGEM;16/05/2023;False;True;[]
TXN_6833530;SUCO;4;3,00;12,00;N/A;PRESENCIAL;05/11/2023;False;True;[]
TXN_4321368;CAFÉ;4;2,00;8,00;N/A;PARA VIAGEM;09/12/2023;False;True;[]
TXN_3434549;SANDUICHE;5;4,00;20,00;CARTÃO DE CRÉDITO;PARA VIAGEM;25/05/2023;False;True;[]
TXN_7918317;CHÁ;1;1,50;1,50;CARTÃO DE CRÉDITO;N/A;27/07/2023;False;True;[]
TXN_3467985;SANDUICHE;3;4,00;12,00;DINHEIRO;PARA VIAGEM;10/12/2023;False;True;[]
TXN_3526095;SANDUICHE;3;4,00;12,00;DINHEIRO;PARA VIAGEM;30/08/2023;False;True;[]
TXN_8316915;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;PRESENCIAL;30/05/2023;False;True;[]
TXN_4876685;CHÁ;1;1,50;1,50;CARTEIRA DIGITAL;PARA VIAGEM;14/07/2023;False;True;[]
TXN_7505290;SALADA;4;5,00;20,00;CARTEIRA DIGITAL;PARA VIAGEM;21/10/2023;False;True;[]
TXN_5709834;BOLO;4;3,00;12,00;CARTEIRA DIGITAL;N/A;24/03/2023;False;True;[]
TXN_9626624;VITAMINA;3;4,00;12,00;DINHEIRO;PRESENCIAL;10/10/2023;False;True;[]
TXN_4563526;VITAMINA;4;4,00;16,00;CARTÃO DE CRÉDITO;N/A;30/06/2023;False;True;[]
TXN_5512533;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;N/A;13/06/2023;False;True;[]
TXN_9399452;BOLO;4;3,00;12,00;CARTÃO DE CRÉDITO;PRESENCIAL;03/12/2023;False;True;[]
TXN_3451212;BOLO;3;3,00;9,00;N/A;N/A;29/01/2023;False;True;[]
TXN_1934166;SANDUICHE;5;4,00;20,00;DINHEIRO;PRESENCIAL;06/03/2023;False;True;[]
TXN_5594695;BOLO;3;3,00;9,00;CARTÃO DE CRÉDITO;PRESENCIAL;18/01/2023;False;True;[]
TXN_8379868;BOLO;3;3,00;9,00;DINHEIRO;PRESENCIAL;16/01/2023;False;True;[]
TXN_3708535;CAFÉ;5;2,00;10,00;N/A;PRESENCIAL;02/05/2023;False;True;[]
TXN_5299440;SUCO;2;3,00;6,00;CARTÃO DE CRÉDITO;PRESENCIAL;21/10/2023;False;True;[]
TXN_4107706;SALADA;1;5,00;5,00;N/A;PRESENCIAL;23/11/2023;False;True;[]
TXN_6059878;SALADA;3;5,00;15,00;CARTEIRA DIGITAL;N/A;23/01/2023;False;True;[]
TXN_6476204;N/A;5;4,00;20,00;N/A;PARA VIAGEM;22/12/2023;False;True;[]
TXN_5777542;SANDUICHE;2;4,00;8,00;N/A;N/A;22/10/2023;False;True;[]
TXN_3919225;BOLO;2;3,00;6,00;DINHEIRO;PRESENCIAL;26/03/2023;False;True;[]
TXN_5598744;SANDUICHE;4;4,00;16,00;CARTEIRA DIGITAL;PARA VIAGEM;17/10/2023;False;True;[]
TXN_7355326;BISCOITO;1;1,00;1,00;N/A;N/A;03/01/2023;False;True;[]
TXN_4071945;BOLO;1;;3,00;DINHEIRO;N/A;17/07/2023;True;True;[]
TXN_6732096;VITAMINA;2;4,00;8,00;N/A;PRESENCIAL;02/04/2023;False;True;[]
TXN_4392519;BISCOITO;2;1,00;2,00;N/A;PARA VIAGEM;20/09/2023;False;True;[]
TXN_1716710;CAFÉ;2;2,00;4,00;N/A;N/A;23/02/2023;False;True;[]
TXN_9655021;CAFÉ;3;2,00;6,00;N/A;N/A;22/04/2023;False;True;[]
TXN_3868402;CAFÉ;3;2,00;6,00;DINHEIRO;PRESENCIAL;21/01/2023;False;True;[]
TXN_4624591;SALADA;2;5,00;10,00;CARTÃO DE CRÉDITO;PRESENCIAL;03/08/2023;False;True;[]
TXN_9640865;BISCOITO;2;1,00;2,00;DINHEIRO;PARA VIAGEM;18/03/2023;False;True;[]
TXN_6456008;SALADA;5;5,00;25,00;CARTÃO DE CRÉDITO;PRESENCIAL;26/03/2023;False;True;[]
TXN_9547654;BISCOITO;2;1,00;2,00;N/A;PRESENCIAL;19/11/2023;False;True;[]
TXN_4986668;BOLO;3;3,00;9,00;CARTEIRA DIGITAL;N/A;30/11/2023;False;True;[]
TXN_6235329;SALADA;2;5,00;10,00;CARTEIRA DIGITAL;PRESENCIAL;11/10/2023;False;True;[]
TXN_8536578;BOLO;5;3,00;15,00;CARTEIRA DIGITAL;PRESENCIAL;11/11/2023;False;True;[]
TXN_4545512;CAFÉ;1;2,00;2,00;N/A;PARA VIAGEM;18/12/2023;False;True;[]
TXN_2156128;SANDUICHE;1;4,00;4,00;CARTEIRA DIGITAL;PRESENCIAL;21/07/2023;False;True;[]
TXN_9188172;SUCO;3;3,00;9,00;CARTEIRA DIGITAL;PRESENCIAL;27/08/2023;False;True;[]
TXN_5893283;N/A;3;3,00;9,00;DINHEIRO;PRESENCIAL;15/08/2023;False;True;[]
TXN_6408024;BISCOITO;3;1,00;3,00;N/A;PRESENCIAL;29/11/2023;False;True;[]
TXN_4788748;SANDUICHE;4;4,00;16,00;CARTÃO DE CRÉDITO;PRESENCIAL;30/04/2023;False;True;[]
TXN_6460409;SALADA;3;5,00;15,00;DINHEIRO;N/A;03/01/2023;False;True;[]
TXN_1067052;CHÁ;4;1,50;6,00;N/A;PARA VIAGEM;18/02/2023;False;True;[]
TXN_8776634;SUCO;5;3,00;15,00;N/A;PRESENCIAL;02/06/2023;False;True;[]
TXN_2534831;CHÁ;5;1,50;7,50;DINHEIRO;PARA VIAGEM;19/08/2023;False;True;[]
TXN_9941872;SALADA;3;5,00;15,00;N/A;N/A;08/04/2023;False;True;[]
TXN_2055898;CHÁ;4;1,50;6,00;N/A;N/A;01/12/2023;False;True;[]
TXN_2007418;VITAMINA;4;4,00;16,00;DINHEIRO;N/A;16/06/2023;False;True;[]
TXN_6451043;BISCOITO;2;1,00;2,00;N/A;PRESENCIAL;06/02/2023;False;True;[]
TXN_2632916;SUCO;3;3,00;9,00;CARTÃO DE CRÉDITO;N/A;17/06/2023;False;True;[]
TXN_1926794;VITAMINA;1;4,00;4,00;N/A;PRESENCIAL;14/01/2023;False;True;[]
TXN_3201783;SUCO;3;3,00;9,00;N/A;N/A;03/12/2023;False;True;[]
TXN_2374950;BOLO;5;3,00;15,00;CARTEIRA DIGITAL;N/A;28/04/2023;False;True;[]
TXN_5962196;VITAMINA;2;4,00;8,00;DINHEIRO;PARA VIAGEM;29/11/2023;False;True;[]
TXN_4342098;VITAMINA;4;4,00;16,00;DINHEIRO;PRESENCIAL;24/05/2023;False;True;[]
TXN_7367134;VITAMINA;4;4,00;16,00;CARTEIRA DIGITAL;N/A;03/10/2023;False;True;[]
TXN_3651743;BOLO;5;3,00;15,00;DINHEIRO;PRESENCIAL;24/04/2023;False;True;[]
TXN_4411007;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;PARA VIAGEM;17/05/2023;False;True;[]
TXN_6026451;SUCO;2;3,00;6,00;DINHEIRO;PRESENCIAL;06/11/2023;False;True;[]
TXN_5093312;BISCOITO;4;1,00;4,00;CARTÃO DE CRÉDITO;PARA VIAGEM;12/08/2023;False;True;[]
TXN_6685570;CHÁ;1;1,50;1,50;CARTÃO DE CRÉDITO;PRESENCIAL;14/03/2023;False;True;[]
TXN_7905853;BISCOITO;4;1,00;4,00;CARTEIRA DIGITAL;N/A;25/07/2023;False;True;[]
TXN_3020475;SALADA;4;5,00;20,00;N/A;PARA VIAGEM;13/09/2023;False;True;[]
TXN_7665695;CHÁ;3;1,50;4,50;N/A;PRESENCIAL;21/10/2023;False;True;[]
TXN_2355099;SALADA;5;5,00;25,00;DINHEIRO;PARA VIAGEM;18/03/2023;False;True;[]
TXN_6071866;CHÁ;4;1,50;6,00;N/A;N/A;14/10/2023;False;True;[]
TXN_4548715;SANDUICHE;2;4,00;8,00;N/A;N/A;16/02/2023;False;True;[]
TXN_8344035;VITAMINA;2;4,00;8,00;DINHEIRO;N/A;23/08/2023;False;True;[]
TXN_7332192;CAFÉ;1;2,00;2,00;CARTÃO DE CRÉDITO;PARA VIAGEM;17/11/2023;False;True;[]
TXN_4713356;VITAMINA;5;4,00;20,00;N/A;PRESENCIAL;08/05/2023;False;True;[]
TXN_6400461;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;N/A;18/01/2023;False;True;[]
TXN_9262504;VITAMINA;3;4,00;12,00;CARTÃO DE CRÉDITO;N/A;01/12/2023;False;True;[]
TXN_6225305;BOLO;1;3,00;3,00;DINHEIRO;PARA VIAGEM;05/05/2023;False;True;[]
TXN_1266278;VITAMINA;1;4,00;4,00;N/A;PARA VIAGEM;03/11/2023;False;True;[]
TXN_2797871;BISCOITO;2;1,00;2,00;N/A;PARA VIAGEM;21/09/2023;False;True;[]
TXN_4947561;SALADA;;5,00;15,00;N/A;PARA VIAGEM;06/06/2023;True;True;[]
TXN_3881824;SUCO;;3,00;6,00;CARTÃO DE CRÉDITO;N/A;30/12/2023;True;True;[]
TXN_7606965;SUCO;5;3,00;15,00;CARTEIRA DIGITAL;PRESENCIAL;08/12/2023;False;True;[]
TXN_5516374;VITAMINA;2;4,00;8,00;N/A;PRESENCIAL;25/07/2023;False;True;[]
TXN_8059034;CAFÉ;1;2,00;2,00;CARTEIRA DIGITAL;N/A;10/01/2023;False;True;[]
TXN_2238287;SALADA;3;5,00;15,00;CARTEIRA DIGITAL;PRESENCIAL;22/05/2023;False;True;[]
TXN_2086896;N/A;4;3,00;12,00;DINHEIRO;PARA VIAGEM;25/11/2023;False;True;[]
TXN_9667721;CHÁ;5;1,50;7,50;CARTÃO DE CRÉDITO;PARA VIAGEM;29/04/2023;False;True;[]
TXN_6317991;BISCOITO;5;1,00;5,00;CARTEIRA DIGITAL;PRESENCIAL;03/03/2023;False;True;[]
TXN_7866723;SANDUICHE;2;4,00;8,00;CARTÃO DE CRÉDITO;PRESENCIAL;26/03/2023;False;True;[]
TXN_7954064;N/A;5;3,00;15,00;CARTÃO DE CRÉDITO;PRESENCIAL;31/08/2023;False;True;[]
TXN_5251180;BISCOITO;1;1,00;1,00;CARTEIRA DIGITAL;N/A;25/06/2023;False;True;[]
TXN_5891724;SALADA;5;5,00;25,00;CARTÃO DE CRÉDITO;N/A;10/12/2023;False;True;[]
TXN_9564495;N/A;4;3,00;12,00;CARTEIRA DIGITAL;N/A;01/08/2023;False;True;[]
TXN_5092646;VITAMINA;2;4,00;8,00;N/A;PARA VIAGEM;08/05/2023;False;True;[]
TXN_5261036;N/A;5;3,00;15,00;DINHEIRO;N/A;03/10/2023;False;True;[]
TXN_2638434;SUCO;5;3,00;15,00;CARTÃO DE CRÉDITO;PRESENCIAL;18/09/2023;False;True;[]
TXN_5651620;N/A;2;4,00;8,00;N/A;N/A;16/05/2023;False;True;[]
TXN_5452210;CHÁ;5;1,50;7,50;CARTEIRA DIGITAL;PRESENCIAL;17/04/2023;False;True;[]
TXN_5337566;BISCOITO;5;1,00;5,00;DINHEIRO;PARA VIAGEM;08/03/2023;False;True;[]
TXN_3341779;CHÁ;3;1,50;4,50;DINHEIRO;PARA VIAGEM;30/07/2023;False;True;[]
TXN_7977951;BOLO;5;3,00;15,00;N/A;N/A;22/12/2023;False;True;[]
TXN_8226985;CAFÉ;2;2,00;4,00;N/A;N/A;08/03/2023;False;True;[]
TXN_7604622;SUCO;;3,00;12,00;CARTÃO DE CRÉDITO;N/A;22/12/2023;True;True;[]
TXN_6875870;SALADA;5;5,00;25,00;N/A;N/A;07/09/2023;False;True;[]
TXN_9086163;BISCOITO;2;1,00;2,00;CARTEIRA DIGITAL;N/A;31/07/2023;False;True;[]
TXN_5061600;SUCO;3;3,00;9,00;N/A;PRESENCIAL;23/11/2023;False;True;[]
TXN_9987017;BISCOITO;5;1,00;5,00;DINHEIRO;PARA VIAGEM;14/03/2023;False;True;[]
TXN_6533576;SALADA;5;5,00;25,00;DINHEIRO;PRESENCIAL;14/08/2023;False;True;[]
TXN_5229351;CAFÉ;3;2,00;6,00;CARTEIRA DIGITAL;PARA VIAGEM;14/08/2023;False;True;[]
TXN_5318263;VITAMINA;1;4,00;4,00;CARTÃO DE CRÉDITO;PARA VIAGEM;12/06/2023;False;True;[]
TXN_8866088;CHÁ;4;1,50;6,00;CARTEIRA DIGITAL;PARA VIAGEM;11/07/2023;False;True;[]
TXN_2601923;BOLO;4;;12,00;DINHEIRO;PARA VIAGEM;24/07/2023;True;True;[]
TXN_5884081;BISCOITO;;1,00;;CARTEIRA DIGITAL;PRESENCIAL;05/07/2023;True;True;[]
TXN_7434172;BISCOITO;2;1,00;2,00;CARTEIRA DIGITAL;PARA VIAGEM;14/11/2023;False;True;[]
TXN_1849406;SANDUICHE;5;4,00;20,00;DINHEIRO;PRESENCIAL;30/11/2023;False;True;[]
TXN_8388462;VITAMINA;;;8,00;N/A;PARA VIAGEM;19/08/2023;True;True;[]
TXN_6289180;SUCO;1;3,00;3,00;DINHEIRO;PRESENCIAL;14/03/2023;False;True;[]
TXN_3974663;SUCO;3;3,00;9,00;DINHEIRO;PARA VIAGEM;02/10/2023;False;True;[]
TXN_9041537;SANDUICHE;4;4,00;16,00;N/A;N/A;28/08/2023;False;True;[]
TXN_2798069;N/A;5;1,50;7,50;CARTEIRA DIGITAL;N/A;02/09/2023;False;True;[]
TXN_7601706;SUCO;;3,00;6,00;CARTÃO DE CRÉDITO;PRESENCIAL;15/11/2023;True;True;[]
TXN_3145515;VITAMINA;4;4,00;16,00;DINHEIRO;N/A;31/03/2023;False;True;[]
TXN_6711224;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;N/A;26/03/2023;False;True;[]
TXN_4035164;SUCO;5;3,00;15,00;N/A;PRESENCIAL;26/11/2023;False;True;[]
TXN_1815061;BOLO;3;3,00;9,00;CARTEIRA DIGITAL;PRESENCIAL;20/01/2023;False;True;[]
TXN_9522690;BISCOITO;4;1,00;4,00;CARTÃO DE CRÉDITO;PRESENCIAL;23/07/2023;False;True;[]
TXN_2858635;SANDUICHE;1;4,00;4,00;CARTEIRA DIGITAL;PRESENCIAL;28/09/2023;False;True;[]
TXN_5492825;N/A;2;5,00;10,00;N/A;PRESENCIAL;25/02/2023;False;True;[]
TXN_2083119;N/A;2;1,00;2,00;N/A;PRESENCIAL;11/06/2023;False;True;[]
TXN_7030681;SUCO;1;3,00;3,00;DINHEIRO;N/A;01/10/2023;False;True;[]
TXN_7738316;BISCOITO;4;1,00;4,00;N/A;N/A;04/02/2023;False;True;[]
TXN_6817358;VITAMINA;2;;8,00;CARTÃO DE CRÉDITO;N/A;22/12/2023;True;True;[]
TXN_4430474;BOLO;2;3,00;6,00;CARTEIRA DIGITAL;N/A;08/06/2023;False;True;[]
TXN_2329938;SANDUICHE;3;4,00;12,00;CARTÃO DE CRÉDITO;N/A;29/03/2023;False;True;[]
TXN_7020104;N/A;5;1,50;7,50;CARTEIRA DIGITAL;N/A;23/01/2023;False;True;[]
TXN_3642052;BOLO;1;3,00;3,00;N/A;PARA VIAGEM;19/07/2023;False;True;[]
TXN_6655913;BISCOITO;1;1,00;1,00;CARTÃO DE CRÉDITO;PRESENCIAL;02/04/2023;False;True;[]
TXN_1617594;SANDUICHE;1;4,00;4,00;N/A;PRESENCIAL;23/04/2023;False;True;[]
TXN_7136372;SUCO;3;3,00;9,00;CARTÃO DE CRÉDITO;PARA VIAGEM;22/09/2023;False;True;[]
TXN_7648238;BISCOITO;;1,00;1,00;DINHEIRO;N/A;12/05/2023;True;True;[]
TXN_1277813;N/A;5;3,00;15,00;CARTEIRA DIGITAL;N/A;11/09/2023;False;True;[]
TXN_7251969;BISCOITO;2;1,00;2,00;N/A;PRESENCIAL;14/08/2023;False;True;[]
TXN_5790695;CHÁ;5;1,50;7,50;CARTÃO DE CRÉDITO;PARA VIAGEM;24/04/2023;False;True;[]
TXN_7101802;CAFÉ;4;2,00;8,00;N/A;N/A;19/03/2023;False;True;[]
TXN_3277936;CHÁ;2;1,50;3,00;CARTEIRA DIGITAL;PARA VIAGEM;21/06/2023;False;True;[]
TXN_3233221;BOLO;5;3,00;15,00;N/A;PARA VIAGEM;15/06/2023;False;True;[]
TXN_6200423;BISCOITO;1;1,00;1,00;N/A;PRESENCIAL;03/02/2023;False;True;[]
TXN_1522176;VITAMINA;;4,00;4,00;CARTEIRA DIGITAL;PARA VIAGEM;29/04/2023;True;True;[]
TXN_6728574;SUCO;3;3,00;9,00;DINHEIRO;N/A;24/05/2023;False;True;[]
TXN_5968705;SANDUICHE;3;4,00;12,00;CARTÃO DE CRÉDITO;PARA VIAGEM;16/12/2023;False;True;[]
TXN_9657902;SUCO;1;3,00;3,00;CARTEIRA DIGITAL;N/A;30/10/2023;False;True;[]
TXN_8640383;SUCO;2;3,00;6,00;N/A;N/A;08/10/2023;False;True;[]
TXN_3889213;BOLO;1;;3,00;CARTÃO DE CRÉDITO;N/A;13/10/2023;True;True;[]
TXN_2252244;SUCO;2;;6,00;CARTÃO DE CRÉDITO;N/A;10/03/2023;True;True;[]
TXN_2561071;SUCO;5;3,00;15,00;N/A;PRESENCIAL;30/01/2023;False;True;[]
TXN_6543164;CHÁ;2;1,50;3,00;CARTEIRA DIGITAL;N/A;10/07/2023;False;True;[]
TXN_3209025;SALADA;2;5,00;10,00;DINHEIRO;N/A;12/10/2023;False;True;[]
TXN_9975079;VITAMINA;2;4,00;8,00;DINHEIRO;N/A;26/08/2023;False;True;[]
TXN_9618962;N/A;3;;6,00;CARTÃO DE CRÉDITO;PARA VIAGEM;08/11/2023;True;True;[]
TXN_5949517;N/A;5;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;31/12/2023;False;True;[]
TXN_4103665;CAFÉ;4;2,00;8,00;N/A;PRESENCIAL;30/04/2023;False;True;[]
TXN_8499618;BOLO;2;3,00;6,00;N/A;N/A;23/05/2023;False;True;[]
TXN_6183513;N/A;3;3,00;9,00;CARTEIRA DIGITAL;N/A;22/12/2023;False;True;[]
TXN_3919672;BISCOITO;;1,00;2,00;CARTÃO DE CRÉDITO;N/A;05/11/2023;True;True;[]
TXN_7592199;CHÁ;3;1,50;4,50;CARTEIRA DIGITAL;N/A;14/09/2023;False;True;[]
TXN_8888249;CAFÉ;5;2,00;10,00;N/A;N/A;17/10/2023;False;True;[]
TXN_8494571;N/A;5;1,00;5,00;N/A;N/A;06/02/2023;False;True;[]
TXN_7749759;CHÁ;1;1,50;1,50;CARTEIRA DIGITAL;PRESENCIAL;26/12/2023;False;True;[]
TXN_7556108;BISCOITO;5;1,00;5,00;N/A;PARA VIAGEM;17/01/2023;False;True;[]
TXN_9360886;SANDUICHE;1;4,00;4,00;N/A;N/A;25/07/2023;False;True;[]
TXN_5303464;SUCO;4;3,00;12,00;DINHEIRO;PARA VIAGEM;26/10/2023;False;True;[]
TXN_5324330;SALADA;3;5,00;15,00;CARTEIRA DIGITAL;PARA VIAGEM;20/11/2023;False;True;[]
TXN_5862289;SUCO;4;3,00;12,00;CARTEIRA DIGITAL;PARA VIAGEM;05/01/2023;False;True;[]
TXN_8203190;CHÁ;2;1,50;3,00;N/A;PRESENCIAL;16/06/2023;False;True;[]
TXN_9699948;CAFÉ;5;2,00;10,00;DINHEIRO;PRESENCIAL;18/04/2023;False;True;[]
TXN_8187087;CAFÉ;3;2,00;6,00;CARTEIRA DIGITAL;PARA VIAGEM;31/01/2023;False;True;[]
TXN_5409141;CAFÉ;5;2,00;10,00;DINHEIRO;PARA VIAGEM;02/02/2023;False;True;[]
TXN_9928409;SANDUICHE;4;4,00;16,00;CARTÃO DE CRÉDITO;N/A;17/06/2023;False;True;[]
TXN_9952479;SANDUICHE;1;4,00;4,00;CARTEIRA DIGITAL;PARA VIAGEM;06/12/2023;False;True;[]
TXN_7207901;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;11/12/2023;False;True;[]
TXN_4321091;VITAMINA;2;4,00;8,00;DINHEIRO;PRESENCIAL;15/06/2023;False;True;[]
TXN_2721997;BOLO;3;3,00;9,00;N/A;PARA VIAGEM;20/05/2023;False;True;[]
TXN_6738137;CAFÉ;4;2,00;8,00;N/A;N/A;20/07/2023;False;True;[]
TXN_5365699;SANDUICHE;5;4,00;20,00;N/A;N/A;22/05/2023;False;True;[]
TXN_4807459;SANDUICHE;1;4,00;4,00;N/A;N/A;11/08/2023;False;True;[]
TXN_2790608;SUCO;1;3,00;3,00;DINHEIRO;PRESENCIAL;18/12/2023;False;True;[]
TXN_2035137;N/A;2;1,50;3,00;CARTEIRA DIGITAL;PARA VIAGEM;12/03/2023;False;True;[]
TXN_7603919;N/A;2;1,00;2,00;N/A;N/A;25/09/2023;False;True;[]
TXN_7429032;SANDUICHE;2;4,00;8,00;N/A;PARA VIAGEM;18/08/2023;False;True;[]
TXN_5241723;CAFÉ;3;2,00;6,00;DINHEIRO;N/A;18/07/2023;False;True;[]
TXN_5151706;VITAMINA;1;4,00;4,00;N/A;PARA VIAGEM;01/03/2023;False;True;[]
TXN_6231475;SALADA;2;5,00;10,00;CARTÃO DE CRÉDITO;PRESENCIAL;18/03/2023;False;True;[]
TXN_6144244;SUCO;3;;9,00;DINHEIRO;N/A;08/01/2023;True;True;[]
TXN_3442435;N/A;;4,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;01/04/2023;True;True;[]
TXN_2631423;BISCOITO;3;1,00;3,00;DINHEIRO;PARA VIAGEM;07/01/2023;False;True;[]
TXN_1616810;N/A;2;1,00;2,00;N/A;PRESENCIAL;05/09/2023;False;True;[]
TXN_6505914;BOLO;3;3,00;9,00;N/A;N/A;27/01/2023;False;True;[]
TXN_1958614;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;N/A;02/07/2023;False;True;[]
TXN_6890737;N/A;4;4,00;16,00;N/A;N/A;22/05/2023;False;True;[]
TXN_6702416;BOLO;1;3,00;3,00;N/A;N/A;14/09/2023;False;True;[]
TXN_5649204;VITAMINA;1;4,00;4,00;DINHEIRO;PRESENCIAL;05/03/2023;False;True;[]
TXN_4084177;N/A;3;1,00;3,00;CARTÃO DE CRÉDITO;PRESENCIAL;13/08/2023;False;True;[]
TXN_2066115;SALADA;4;5,00;20,00;CARTÃO DE CRÉDITO;PRESENCIAL;18/08/2023;False;True;[]
TXN_5029643;N/A;2;1,50;3,00;CARTEIRA DIGITAL;PRESENCIAL;23/12/2023;False;True;[]
TXN_7986904;BISCOITO;3;1,00;3,00;CARTÃO DE CRÉDITO;PARA VIAGEM;11/08/2023;False;True;[]
TXN_4633457;SALADA;1;5,00;5,00;CARTÃO DE CRÉDITO;PARA VIAGEM;21/05/2023;False;True;[]
TXN_9368550;BOLO;3;3,00;9,00;CARTEIRA DIGITAL;PARA VIAGEM;26/09/2023;False;True;[]
TXN_8049058;BOLO;2;3,00;6,00;DINHEIRO;N/A;08/04/2023;False;True;[]
TXN_5131404;SANDUICHE;4;4,00;16,00;CARTÃO DE CRÉDITO;PARA VIAGEM;18/06/2023;False;True;[]
TXN_3480562;CAFÉ;5;2,00;10,00;N/A;N/A;24/12/2023;False;True;[]
TXN_6219454;CHÁ;1;1,50;1,50;DINHEIRO;PRESENCIAL;14/11/2023;False;True;[]
TXN_2551378;CHÁ;2;1,50;3,00;N/A;PARA VIAGEM;27/10/2023;False;True;[]
TXN_9024388;SALADA;1;5,00;5,00;DINHEIRO;N/A;27/02/2023;False;True;[]
TXN_3478329;CHÁ;3;1,50;4,50;CARTEIRA DIGITAL;PRESENCIAL;29/10/2023;False;True;[]
TXN_6308974;BISCOITO;4;1,00;4,00;N/A;PRESENCIAL;02/10/2023;False;True;[]
TXN_5571904;SALADA;5;5,00;25,00;CARTEIRA DIGITAL;PARA VIAGEM;05/08/2023;False;True;[]
TXN_6979356;SALADA;2;5,00;10,00;N/A;PRESENCIAL;21/09/2023;False;True;[]
TXN_9171458;BOLO;2;3,00;6,00;N/A;N/A;29/03/2023;False;True;[]
TXN_5537621;SUCO;4;3,00;12,00;CARTEIRA DIGITAL;PARA VIAGEM;28/02/2023;False;True;[]
TXN_9288156;CAFÉ;3;2,00;6,00;N/A;N/A;05/11/2023;False;True;[]
TXN_8626720;SUCO;4;3,00;12,00;DINHEIRO;PARA VIAGEM;02/06/2023;False;True;[]
TXN_9181129;SANDUICHE;;4,00;20,00;CARTEIRA DIGITAL;PRESENCIAL;25/09/2023;True;True;[]
TXN_5908362;SANDUICHE;5;4,00;20,00;CARTEIRA DIGITAL;N/A;03/10/2023;False;True;[]
TXN_2086841;SALADA;4;5,00;20,00;CARTÃO DE CRÉDITO;PRESENCIAL;16/03/2023;False;True;[]
TXN_9944141;SUCO;5;3,00;15,00;CARTÃO DE CRÉDITO;PARA VIAGEM;18/07/2023;False;True;[]
TXN_2438638;BOLO;2;3,00;6,00;CARTÃO DE CRÉDITO;PARA VIAGEM;12/08/2023;False;True;[]
TXN_4644790;N/A;1;4,00;4,00;CARTÃO DE CRÉDITO;N/A;19/09/2023;False;True;[]
TXN_9216933;BISCOITO;4;1,00;4,00;N/A;N/A;29/05/2023;False;True;[]
TXN_8308356;VITAMINA;1;4,00;4,00;CARTEIRA DIGITAL;N/A;21/11/2023;False;True;[]
TXN_7933500;CHÁ;3;1,50;4,50;N/A;PRESENCIAL;21/09/2023;False;True;[]
TXN_1602123;CAFÉ;;2,00;2,00;DINHEIRO;N/A;11/04/2023;True;True;[]
TXN_3321395;CHÁ;;1,50;1,50;CARTEIRA DIGITAL;PARA VIAGEM;08/07/2023;True;True;[]
TXN_7563589;VITAMINA;5;4,00;20,00;DINHEIRO;N/A;19/09/2023;False;True;[]
TXN_7864482;SANDUICHE;1;4,00;4,00;CARTÃO DE CRÉDITO;PARA VIAGEM;28/01/2023;False;True;[]
TXN_7942343;BISCOITO;4;1,00;4,00;CARTEIRA DIGITAL;N/A;15/06/2023;False;True;[]
TXN_1585329;VITAMINA;4;4,00;16,00;CARTÃO DE CRÉDITO;N/A;16/07/2023;False;True;[]
TXN_6550460;SANDUICHE;5;4,00;20,00;N/A;N/A;15/03/2023;False;True;[]
TXN_3416466;SUCO;2;3,00;6,00;CARTEIRA DIGITAL;N/A;13/09/2023;False;True;[]
TXN_5125759;CAFÉ;3;2,00;6,00;CARTEIRA DIGITAL;PARA VIAGEM;15/06/2023;False;True;[]
TXN_7321946;BOLO;3;3,00;9,00;DINHEIRO;PARA VIAGEM;12/02/2023;False;True;[]
TXN_4336291;SALADA;5;5,00;25,00;DINHEIRO;PRESENCIAL;25/03/2023;False;True;[]
TXN_5240229;SALADA;1;5,00;5,00;N/A;PRESENCIAL;10/06/2023;False;True;[]
TXN_7854253;CAFÉ;4;2,00;8,00;DINHEIRO;N/A;26/07/2023;False;True;[]
TXN_1971201;VITAMINA;2;4,00;8,00;CARTEIRA DIGITAL;N/A;07/11/2023;False;True;[]
TXN_2673104;CHÁ;1;1,50;1,50;N/A;N/A;23/06/2023;False;True;[]
TXN_7479695;VITAMINA;5;4,00;20,00;CARTÃO DE CRÉDITO;N/A;12/12/2023;False;True;[]
TXN_1084222;CAFÉ;4;2,00;8,00;CARTEIRA DIGITAL;PRESENCIAL;03/06/2023;False;True;[]
